customer_id,customer_type_business,annual_income,account_age_days,risk_rating_high,total_transactions,total_volume,avg_transaction_amount,max_transaction_amount,std_transaction_amount,transaction_date_range_days,num_deposits,num_withdrawals,deposit_withdrawal_ratio,total_deposits,total_withdrawals,num_cash_txns,num_wire_txns,pct_cash,pct_wire,total_cash_amount,num_intl_txns,num_high_risk_country_txns,pct_intl,total_intl_amount,num_just_under_10k,pct_just_under_10k,num_rapid_sequence_txns,avg_days_between_txns,volume_to_income_ratio,num_unique_counterparties,num_unique_locations,is_suspicious,typology,risk_score
780,0,48872.75,2714,0,144,193308.27,1342.4185416666667,4249.13,974.3697402527627,358,12,132,0.09022556390977443,48574.850000000006,144733.41999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,63,2,3.9552575769201255,144,133,0,normal,0.0013952393
781,0,99908.12,2142,0,150,241023.52000000002,1606.8234666666667,8647.42,2078.2947602039653,354,12,138,0.08633093525179857,100453.61000000002,140569.91,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08,67,2,2.4124276142157997,149,138,0,normal,0.0013952393
782,1,44947.48,886,0,152,181428.83000000002,1193.6107236842106,3932.5,931.217594128625,358,12,140,0.0851063829787234,45271.53999999999,136157.28999999998,0,12,0.0,0.07894736842105263,0.0,0,0,0.0,0.0,0,0.0,77,2,4.036372976349812,152,140,0,normal,0.0013952393
783,0,65661.38,1650,0,147,201380.5,1369.9353741496598,5739.59,1364.8111824372822,354,12,135,0.08823529411764706,66764.73999999999,134615.76,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,63,2,3.066908327112115,147,135,0,normal,0.0013952393
784,0,33791.66,1867,0,125,138182.74999999997,1105.4619999999998,2935.31,763.1052089716576,358,12,113,0.10526315789473684,33856.72,104326.03000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,46,2,4.089135037016913,124,113,0,normal,0.0013952393
785,1,27983.95,1061,0,133,153987.51,1157.8008270676692,2447.83,618.8601931765795,352,12,121,0.09836065573770492,28307.77,125679.74,0,12,0.0,0.09022556390977443,0.0,0,0,0.0,0.0,0,0.0,51,2,5.502511528518007,133,122,0,normal,0.0013952393
786,0,46080.09,1967,0,136,169362.33000000002,1245.3112500000002,3990.99,977.3109461074243,358,12,124,0.096,45905.71,123456.62000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,58,2,3.675310848766816,135,123,0,normal,0.0013952393
787,1,160860.05,2618,1,50,220533.42,4410.6684000000005,13807.69,3438.981425816615,135,33,17,1.8333333333333333,206271.26,14262.160000000002,30,3,0.6,0.06,165969.02,0,0,0.0,0.0,6,0.12,33,2,1.3709559896569121,23,24,1,smurfing,0.9874528
788,0,36018.54,2499,0,118,153280.30000000005,1298.9855932203393,3131.64,789.565375146344,354,12,106,0.11214953271028037,36207.31,117072.98999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,45,3,4.255476333123633,117,107,0,normal,0.0013952393
789,0,20000.0,3141,0,136,138781.15000000002,1020.4496323529413,1982.65,545.7342783733817,355,12,124,0.096,19815.09,118966.05999999997,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,54,2,6.938710564471777,136,124,0,normal,0.0013952393
790,0,119187.07,1772,0,123,221063.25000000003,1797.2621951219514,10384.97,2711.3322590611187,354,12,111,0.10714285714285714,117879.59,103183.65999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,8,0.06504065040650407,49,2,1.8547430963518414,123,112,0,normal,0.0013952393
791,0,76158.15,2901,0,146,218823.22,1498.7891780821917,6639.29,1548.6915475015571,351,12,134,0.08888888888888889,76239.93,142583.28999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,65,2,2.873236111484963,144,134,0,normal,0.0013952393
792,0,90129.61,3341,0,149,231283.66999999998,1552.2393959731542,7753.16,1831.1377198177906,354,12,137,0.08695652173913043,88971.89000000001,142311.78,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08053691275167785,71,2,2.5660945820737258,149,138,0,normal,0.0013952393
793,0,141963.56,3752,0,137,279285.70999999996,2038.581824817518,12403.85,3103.1081088791443,354,12,125,0.09523809523809523,142457.32,136828.39,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,1.9672917663394298,137,126,0,normal,0.0013952393
794,1,34054.01,930,0,135,146632.25,1086.164814814815,2938.51,771.8674090644703,352,12,123,0.0967741935483871,33833.08,112799.17,0,12,0.0,0.08888888888888889,0.0,0,0,0.0,0.0,0,0.0,62,2,4.305746790266689,135,124,0,normal,0.0013952393
795,0,92659.03,3825,0,123,220772.78,1794.9006504065042,8090.68,2044.3674651070187,359,12,111,0.10714285714285714,93191.38,127581.40000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.0975609756097561,55,2,2.382610711436204,123,111,0,normal,0.0013952393
796,1,133974.26,1422,0,131,244137.77000000002,1863.6470992366415,11380.1,2974.8879620634425,357,12,119,0.1,132177.88,111959.89,0,12,0.0,0.0916030534351145,0.0,0,0,0.0,0.0,0,0.0,55,2,1.8222600948861754,131,118,0,normal,0.0013952393
797,1,64132.12,498,0,122,178788.23,1465.4772950819672,5561.76,1387.7141905961325,348,12,110,0.10810810810810811,63932.59,114855.64000000001,0,12,0.0,0.09836065573770492,0.0,0,0,0.0,0.0,0,0.0,50,2,2.7877675372724733,121,111,0,normal,0.0013952393
798,0,244806.23,2603,0,132,363631.15,2754.7814393939398,21362.42,5673.583715793013,356,12,120,0.09917355371900827,246436.73,117194.42000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,51,2,1.4853774947741536,131,120,0,normal,0.0013952393
799,0,39369.99,2105,0,130,155391.19,1195.3168461538462,3414.44,849.9523080492183,357,12,118,0.10084033613445378,39551.60999999999,115839.58000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,64,2,3.9468448723285854,129,118,0,normal,0.0013952393
800,0,168544.07,1995,0,125,283553.19,2268.4255200000002,14696.21,3907.8835874402153,357,12,113,0.10526315789473684,168907.47,114645.71999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,52,2,1.6823582558659236,124,114,0,normal,0.0013952393
801,0,199528.0,1886,0,129,322222.65,2497.8500000000004,17265.32,4554.746337587206,354,12,117,0.1016949152542373,198685.47,123537.18000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,52,2,1.6149163780703557,129,118,0,normal,0.0013952393
802,0,60971.38,2735,0,123,173725.25,1412.4004065040651,5302.77,1320.5038896879407,351,12,111,0.10714285714285714,60680.74,113044.50999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,47,2,2.8492450188101563,123,111,0,normal,0.0013952393
803,1,104536.91,3490,0,124,210369.0,1696.524193548387,9138.04,2337.5343363297325,356,12,112,0.10619469026548672,103598.18000000002,106770.81999999999,0,12,0.0,0.0967741935483871,0.0,0,0,0.0,0.0,12,0.0967741935483871,52,2,2.0123704405416176,123,112,0,normal,0.0013952393
804,0,44801.93,2511,0,131,149193.96000000002,1138.8851908396948,3919.37,971.9963639282664,358,12,119,0.1,45067.869999999995,104126.09,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,53,2,3.3300045331856647,130,120,0,normal,0.0013952393
805,0,148299.11,923,0,135,274809.86000000004,2035.628592592593,12888.54,3279.962637216022,356,12,123,0.0967741935483871,147922.5,126887.36000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,53,2,1.85306578666732,135,124,0,normal,0.0013952393
806,1,204108.81,1265,0,148,345743.67999999993,2336.1059459459457,17795.74,4374.232530468551,357,12,136,0.08759124087591241,202713.41000000003,143030.27000000002,0,12,0.0,0.08108108108108109,0.0,0,0,0.0,0.0,0,0.0,65,2,1.6939101555187375,148,135,0,normal,0.0013952393
807,1,20000.0,1402,0,129,140168.53999999998,1086.5778294573643,1997.91,592.4829048667265,356,12,117,0.1016949152542373,20172.78,119995.76000000002,0,12,0.0,0.09302325581395349,0.0,0,0,0.0,0.0,0,0.0,53,2,7.0080765961701905,129,117,0,normal,0.0013952393
808,0,34794.21,585,0,143,158198.02000000002,1106.2798601398604,3028.3,740.877750368797,354,12,131,0.09090909090909091,34272.32,123925.7,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,66,2,4.546545918245644,142,131,0,normal,0.0013952393
809,0,32950.65,1654,0,134,154342.47999999998,1151.8095522388057,2854.01,747.3033818400479,358,12,122,0.0975609756097561,32638.78,121703.7,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,4.683907482629852,134,123,0,normal,0.0013952393
810,0,69393.52,1988,0,146,208787.63,1430.0522602739727,6071.66,1440.3129962667335,355,12,134,0.08888888888888889,69589.94,139197.69,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,67,2,3.008704866032649,145,135,0,normal,0.0013952393
811,1,54866.52,2019,1,84,1218110.2900000003,14501.31297619048,42319.87,12001.152000776996,320,50,34,1.4285714285714286,628644.34,589465.95,0,66,0.0,0.7857142857142857,0.0,0,0,0.0,0.0,7,0.08333333333333333,56,3,22.200935817766144,28,20,1,funnel_account,0.9874528
812,1,102674.75,3334,0,132,219650.7,1664.0204545454546,8956.07,2248.9812201588684,355,12,120,0.09917355371900827,102663.73000000001,116986.97,0,12,0.0,0.09090909090909091,0.0,0,0,0.0,0.0,12,0.09090909090909091,49,2,2.1392656006895496,131,121,0,normal,0.0013952393
813,1,267706.38,2898,0,128,385129.92000000004,3008.8275000000003,23227.57,6191.273607560913,358,12,116,0.10256410256410256,265210.55,119919.37,0,12,0.0,0.09375,0.0,0,0,0.0,0.0,0,0.0,59,2,1.4386227230642652,128,116,0,normal,0.0013952393
814,1,47363.44,2984,0,129,170468.92,1321.464496124031,4138.84,980.3972232411728,357,12,117,0.1016949152542373,47113.82000000001,123355.1,0,12,0.0,0.09302325581395349,0.0,0,0,0.0,0.0,0,0.0,50,2,3.5990907946974566,129,117,0,normal,0.0013952393
815,0,53602.59,1856,0,117,163761.73000000004,1399.6729059829063,4677.01,1152.506070591432,353,12,105,0.11320754716981132,53044.32000000001,110717.41,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,42,3,3.0550515366601387,117,105,0,normal,0.0013952393
816,1,31699.16,3955,0,144,170832.22999999998,1186.3349305555555,2752.51,681.2157709607063,357,12,132,0.09022556390977443,31923.640000000003,138908.59000000003,0,12,0.0,0.08333333333333333,0.0,0,0,0.0,0.0,0,0.0,66,2,5.389002137528643,143,133,0,normal,0.0013952393
817,1,89524.92,1626,0,134,210954.56999999998,1574.2878358208955,7730.99,1924.3427832732616,355,12,122,0.0975609756097561,89633.23000000001,121321.34,0,12,0.0,0.08955223880597014,0.0,0,0,0.0,0.0,12,0.08955223880597014,57,2,2.356351881108845,132,123,0,normal,0.0013952393
818,1,50743.05,2202,0,117,164131.13000000003,1402.8301709401712,4293.43,1097.8818968665128,356,12,105,0.11320754716981132,49836.04,114295.09,0,12,0.0,0.10256410256410256,0.0,0,0,0.0,0.0,0,0.0,46,3,3.234490152047383,115,106,0,normal,0.0013952393
819,0,104960.33,1050,0,133,231884.84999999998,1743.4951127819547,9167.99,2292.84140503015,358,12,121,0.09836065573770492,105551.23000000001,126333.62000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.09022556390977443,56,2,2.2092407746738725,132,122,0,normal,0.0013952393
820,0,52277.24,3910,1,50,509833.33,10196.6666,24803.54,8052.283130744717,361,18,32,0.5454545454545454,266549.88999999996,243283.44000000003,0,30,0.0,0.6,0.0,0,0,0.0,0.0,2,0.04,24,7,9.752304783022536,28,19,1,third_party_payments,0.9874528
821,0,116615.33,3974,0,130,232160.94999999998,1785.8534615384615,10198.08,2609.5386079780915,354,12,118,0.10084033613445378,117096.58,115064.37000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7,0.05384615384615385,50,2,1.9908099491726414,130,119,0,normal,0.0013952393
822,0,104177.68,399,0,143,239140.86,1672.3137062937062,9082.95,2239.1090050231146,358,12,131,0.09090909090909091,105988.69999999998,133152.16,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08391608391608392,63,2,2.295487522015061,143,132,0,normal,0.0013952393
823,0,64589.08,800,0,148,205427.9,1388.0263513513514,5618.48,1300.5735312823767,358,12,136,0.08759124087591241,64470.19,140957.71000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,65,2,3.1804868487544833,147,136,0,normal,0.0013952393
824,0,20000.0,1103,0,122,137143.94999999998,1124.130737704918,1953.81,523.5205658548716,358,12,110,0.10810810810810811,20335.609999999997,116808.34,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,51,2,6.856854657267136,122,111,0,normal,0.0013952393
825,0,44295.78,1805,0,140,182564.82,1304.0344285714286,3872.39,919.9910334668394,359,12,128,0.09302325581395349,44487.259999999995,138077.56,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,60,2,4.121401600748407,140,129,0,normal,0.0013952393
826,1,60267.57,3864,1,84,1186018.74,14119.270714285714,42976.08,11622.589096370246,321,50,34,1.4285714285714286,618577.04,567441.7000000001,0,66,0.0,0.7857142857142857,0.0,0,0,0.0,0.0,7,0.08333333333333333,57,3,19.678892995138263,28,20,1,funnel_account,0.9874528
827,0,86604.6,3802,0,146,230263.24,1577.1454794520548,7542.59,1742.5009584197956,353,12,134,0.08888888888888889,85399.25,144863.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,8,0.0547945205479452,68,2,2.6587569395050665,146,135,0,normal,0.0013952393
828,0,110765.93,2092,0,135,230924.68,1710.5531851851852,9537.65,2395.3483377896664,359,12,123,0.0967741935483871,109620.13,121304.54999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08888888888888889,55,2,2.0847799970623,135,124,0,normal,0.0013952393
829,1,105412.38,538,0,128,229292.87,1791.350546875,9211.79,2327.045756232333,358,12,116,0.10256410256410256,105694.49999999999,123598.37,0,12,0.0,0.09375,0.0,0,0,0.0,0.0,12,0.09375,47,2,2.175178046657834,128,117,0,normal,0.0013952393
830,1,195446.3,2796,0,144,330943.88,2298.221388888889,16967.01,4260.184513558104,356,12,132,0.09022556390977443,194959.18000000005,135984.7,0,12,0.0,0.08333333333333333,0.0,0,0,0.0,0.0,0,0.0,64,2,1.6932640154148972,144,133,0,normal,0.0013952393
831,0,189306.08,3321,0,122,298386.01999999996,2445.7870491803274,16504.51,4428.122458804791,358,12,110,0.10810810810810811,188238.07,110147.95000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,43,2,1.5762010591468634,122,111,0,normal,0.0013952393
832,0,209928.29,1201,0,120,320740.57999999996,2672.8381666666664,18290.77,5013.782473120608,344,12,108,0.11009174311926606,210844.16,109896.42000000003,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,62,2,1.5278505443428116,118,109,0,normal,0.0013952393
833,1,69600.98,1701,0,114,179771.15999999997,1576.9399999999998,6075.69,1556.3059105964746,359,12,102,0.11650485436893204,70039.13,109732.03,0,12,0.0,0.10526315789473684,0.0,0,0,0.0,0.0,0,0.0,42,3,2.582845488016289,114,103,0,normal,0.0013952393
834,1,49108.02,1164,0,128,162286.82,1267.86578125,4285.2,1061.0207487552489,358,12,116,0.10256410256410256,48997.369999999995,113289.45,0,12,0.0,0.09375,0.0,0,0,0.0,0.0,0,0.0,51,2,3.30462346835673,127,116,0,normal,0.0013952393
835,0,99516.79,3969,0,104,188628.95,1813.739903846154,8682.75,2412.4140935213377,355,12,92,0.12903225806451613,99311.72,89317.23,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.11538461538461539,31,3,1.8954294503525453,103,91,0,normal,0.0013952393
836,0,61114.16,1542,0,117,180180.88999999996,1540.0076068376065,5329.77,1332.2805856452787,351,12,105,0.11320754716981132,61769.09000000001,118411.79999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,48,3,2.9482192307113317,117,106,0,normal,0.0013952393
837,0,62925.34,3174,1,139,194850.38,1401.8012949640288,5467.06,586.596796938085,357,121,18,6.368421052631579,176920.48,17929.899999999998,119,0,0.8561151079136691,0.0,165998.51000000004,0,0,0.0,0.0,0,0.0,67,2,3.0964836028918894,20,20,1,cash_intensive,0.9874528
838,0,69850.16,564,0,138,187475.75,1358.519927536232,5956.67,1474.9595835286673,359,12,126,0.09448818897637795,69580.53000000001,117895.21999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,65,2,2.6839318058569104,138,127,0,normal,0.0013952393
839,0,54603.18,3558,0,139,187085.21000000002,1345.9367625899283,4777.33,1133.0464524964568,358,12,127,0.09375,55140.07000000001,131945.14,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,62,2,3.426206748274583,139,127,0,normal,0.0013952393
840,0,60634.71,3611,0,136,184956.11000000002,1359.9713970588236,5265.23,1276.516270936717,356,12,124,0.096,60434.69,124521.41999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,62,2,3.050283570523047,136,125,0,normal,0.0013952393
841,0,111834.15,1423,0,138,252583.44999999998,1830.3148550724636,9739.19,2419.123441408604,357,12,126,0.09448818897637795,113577.53999999998,139005.91,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08695652173913043,59,2,2.2585336542223082,137,127,0,normal,0.0013952393
842,0,59920.98,1228,0,147,202551.27000000002,1377.8997959183675,5188.02,1204.958216672541,358,12,135,0.08823529411764706,59589.799999999996,142961.47,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,3.3802499516871776,147,134,0,normal,0.0013952393
843,1,31978.39,3290,0,139,166043.19,1194.5553237410072,2785.09,707.8967193688579,356,12,127,0.09375,32309.569999999996,133733.62,0,12,0.0,0.08633093525179857,0.0,0,0,0.0,0.0,0,0.0,60,2,5.192193784809529,137,128,0,normal,0.0013952393
844,0,194810.02,1119,0,141,328955.70999999996,2333.019219858156,16918.97,4318.018648467981,358,12,129,0.09230769230769231,195917.77,133037.94,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,65,2,1.6885888180247708,140,129,0,normal,0.0013952393
845,0,58509.84,3200,0,154,205198.31,1332.4565584415584,5085.4,1186.327253761028,358,12,142,0.08391608391608392,58883.35,146314.96000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,69,2,3.5070135721859406,154,143,0,normal,0.0013952393
846,1,34547.83,1932,0,134,162182.5,1210.3171641791046,3002.73,755.0647559956594,353,12,122,0.0975609756097561,34576.65,127605.85,0,12,0.0,0.08955223880597014,0.0,0,0,0.0,0.0,0,0.0,55,2,4.694297896629205,134,122,0,normal,0.0013952393
847,0,20000.0,2692,0,144,160633.83000000002,1115.5127083333334,1987.15,579.9650104061544,358,12,132,0.09022556390977443,20168.88,140464.95,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,67,2,8.031289935503226,144,133,0,normal,0.0013952393
848,0,25131.01,1500,0,123,140132.49000000002,1139.288536585366,2160.81,628.3388742832531,354,12,111,0.10714285714285714,24923.31,115209.18000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,51,2,5.575856845512955,123,112,0,normal,0.0013952393
849,0,148318.83,2722,0,129,258665.89,2005.1619379844963,12959.43,3394.655886245384,358,12,117,0.1016949152542373,149029.66999999998,109636.21999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,49,2,1.743973749160851,128,117,0,normal,0.0013952393
850,0,74620.18,2809,0,131,196185.29,1497.5976335877863,6499.29,1617.0005182225666,358,12,119,0.1,75020.5,121164.79000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,54,2,2.629083190590125,131,119,0,normal,0.0013952393
851,1,159455.53,999,0,136,273062.39,2007.8116911764707,13815.17,3572.0544377494125,357,12,124,0.096,159748.23,113314.16,0,12,0.0,0.08823529411764706,0.0,0,0,0.0,0.0,0,0.0,53,2,1.7124566174869102,136,125,0,normal,0.0013952393
852,0,182320.71,1751,0,165,335015.45999999996,2030.396727272727,15909.21,3722.902702836919,356,12,153,0.07792207792207792,181448.47,153566.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,82,2,1.8374962586737476,165,151,0,normal,0.0013952393
853,0,72686.1,2014,0,123,178351.40000000002,1450.0113821138214,6354.66,1620.6549523326073,358,12,111,0.10714285714285714,73014.66,105336.73999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,43,2,2.4536871054148537,121,111,0,normal,0.0013952393
854,1,71339.06,2944,0,131,207695.67,1585.4631297709925,6216.32,1482.8397324411976,357,12,119,0.1,70613.26999999999,137082.4,0,12,0.0,0.0916030534351145,0.0,0,0,0.0,0.0,0,0.0,57,2,2.9113470047544117,131,119,0,normal,0.0013952393
855,0,66080.72,876,0,131,181388.31,1384.6435877862596,5778.43,1420.1877415366164,355,12,119,0.1,65951.16,115437.15000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,58,2,2.744909030818205,131,120,0,normal,0.0013952393
856,0,73466.62,2703,0,135,200819.57,1487.5523703703705,6286.82,1538.7764460839328,357,12,123,0.0967741935483871,73229.57,127590.00000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,48,2,2.7334432502373156,134,124,0,normal,0.0013952393
857,0,144913.31,1750,0,143,279325.0,1953.3216783216783,12631.41,3122.571365382096,358,12,131,0.09090909090909091,145033.76,134291.24,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,65,2,1.9275184072573648,141,132,0,normal,0.0013952393
858,0,32381.42,3939,0,145,164058.24,1131.4361379310344,2768.82,690.8487564414136,357,12,133,0.08955223880597014,32364.11,131694.12999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,5.066274849131102,145,133,0,normal,0.0013952393
859,1,90723.8,3144,1,84,1172970.48,13963.934285714286,41049.91,11462.399012387794,321,50,34,1.4285714285714286,606611.8500000001,566358.6300000001,0,66,0.0,0.7857142857142857,0.0,0,0,0.0,0.0,11,0.13095238095238096,55,3,12.928884715094439,28,20,1,funnel_account,0.9874528
860,0,45300.28,2453,0,121,155497.94,1285.1069421487603,3915.68,992.6817187513184,358,12,109,0.10909090909090909,45650.86,109847.08,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,43,2,3.4325286172929332,120,110,0,normal,0.0013952393
861,0,79315.34,1480,0,130,204806.32,1575.433230769231,6935.9,1733.8053454623512,359,12,118,0.10084033613445378,80815.81999999999,123990.49999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,56,2,2.582145368785297,130,118,0,normal,0.0013952393
862,0,68645.52,2278,0,126,181052.58000000002,1436.9252380952382,5932.67,1506.5656191992246,357,12,114,0.10434782608695652,68591.33,112461.25,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,54,2,2.6374618844480393,126,113,0,normal,0.0013952393
863,0,36604.62,2841,0,127,155975.05000000002,1228.15,3202.35,816.2066984328583,356,12,115,0.10344827586206896,36951.0,119024.04999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,52,2,4.260959109557494,127,116,0,normal,0.0013952393
864,0,100286.79,3238,0,137,236087.81,1723.2686861313869,8717.28,2141.1560740588584,357,12,125,0.09523809523809523,100566.70000000001,135521.11,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.08759124087591241,61,2,2.3541032263249595,136,126,0,normal,0.0013952393
865,0,113650.18,1853,0,116,222881.58000000002,1921.392931034483,9942.83,2662.7191450277705,354,12,104,0.11428571428571428,114543.73000000001,108337.85,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.10344827586206896,41,3,1.961102207649758,115,105,0,normal,0.0013952393
866,0,114379.04,2722,1,36,926512.0200000001,25736.445000000003,115246.15,36272.88403180941,341,10,26,0.37037037037037035,717814.91,208697.11,0,16,0.0,0.4444444444444444,0.0,16,6,0.4444444444444444,888765.52,1,0.027777777777777776,11,9,8.100294596854487,36,20,1,trade_based,0.9874528
867,0,60844.15,1581,0,141,195970.66000000003,1389.862836879433,5287.69,1261.193697617078,358,12,129,0.09230769230769231,61016.87999999999,134953.78000000003,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,59,2,3.2208098755611587,140,130,0,normal,0.0013952393
868,0,102159.41,3495,0,120,212747.66000000003,1772.8971666666669,8799.7,2331.9332791697684,358,12,108,0.11009174311926606,102113.81,110633.84999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.1,42,3,2.0824863565054215,120,109,0,normal,0.0013952393
869,0,54990.96,3094,0,127,167623.44999999995,1319.8696850393696,4771.09,1162.7283207761047,357,12,115,0.10344827586206896,54448.590000000004,113174.86,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,48,2,3.048144674239652,127,116,0,normal,0.0013952393
870,1,26640.5,1784,0,134,145661.32,1087.024776119403,2307.89,628.9887091731001,358,12,122,0.0975609756097561,26578.17,119083.15,0,12,0.0,0.08955223880597014,0.0,0,0,0.0,0.0,0,0.0,56,2,5.46745941482274,134,122,0,normal,0.0013952393
871,0,27943.68,2332,0,119,140114.77,1177.4350420168066,2428.14,647.7836040042505,358,12,107,0.1111111111111111,27788.520000000004,112326.25,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,39,3,5.014005170214867,119,108,0,normal,0.0013952393
872,1,52805.72,1705,0,135,176871.88,1310.162074074074,4615.44,1130.9805538004491,359,12,123,0.0967741935483871,53140.22,123731.65999999999,0,12,0.0,0.08888888888888889,0.0,0,0,0.0,0.0,0,0.0,61,2,3.3494199223129177,133,124,0,normal,0.0013952393
873,0,99634.99,1309,0,125,209827.61000000002,1678.6208800000002,8674.72,2260.4702931266515,358,12,113,0.10526315789473684,100589.60999999999,109238.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.096,49,2,2.1059419392530754,124,113,0,normal,0.0013952393
874,0,91305.0,973,0,132,205416.56,1556.1860606060607,7939.32,1974.791489628602,358,12,120,0.09917355371900827,90802.74,114613.82,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.09090909090909091,62,2,2.2497597091100254,130,120,0,normal,0.0013952393
875,1,20000.0,777,0,131,138364.76,1056.2195419847328,1992.39,570.7955858541285,358,12,119,0.1,20170.81,118193.95,0,12,0.0,0.0916030534351145,0.0,0,0,0.0,0.0,0,0.0,51,2,6.91789210539473,131,120,0,normal,0.0013952393
876,0,55925.81,1555,0,116,168588.55000000005,1453.3495689655176,4861.41,1230.8651342661335,359,12,104,0.11428571428571428,56711.67,111876.88,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,40,3,3.0144495993960687,116,105,0,normal,0.0013952393
877,0,248566.23,2281,0,115,348202.22000000003,3027.845391304348,21693.67,6091.766468682867,350,12,103,0.11538461538461539,248612.84,99589.37999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,51,3,1.4008371900028818,113,104,0,normal,0.0013952393
878,0,86975.68,2570,0,137,210956.07,1539.8253284671534,7505.02,1864.320158587248,359,12,125,0.09523809523809523,87071.59,123884.48,0,0,0.0,0.0,0.0,0,0,0.0,0.0,8,0.058394160583941604,61,2,2.4254325412282927,136,125,0,normal,0.0013952393
879,0,105408.58,699,1,70,333912.49,4770.178428571428,8971.37,2724.9750581194057,135,53,17,2.9444444444444446,316748.73999999993,17163.75,50,0,0.7142857142857143,0.0,290650.33999999997,0,0,0.0,0.0,19,0.2714285714285714,51,1,3.1677622660103566,25,24,1,smurfing,0.9874528
